TestTargetsPerCommit,RL,RF,RRF,MART,RankNet,RankBoost,Coordinate Ascent,LambdaMART,RLMLP,kNN,lang,normal,RPA
13,0.798901098901099,0.847619047619048,0.927350427350427,0.905982905982906,0.924175824175824,0.912087912087912,0.713431013431014,0.912698412698413,0.791575091575092,0.833943833943834,,,
2,0.8,0.82,0.92,0.8,1,1,0.9,0.84,0.8,0.8,,,
5,0.88,0.861818181818182,0.918181818181818,0.872727272727273,0.914545454545454,0.890909090909091,0.794545454545454,0.912727272727273,0.889090909090909,0.927272727272727,,,
6,0.804395604395604,0.951648351648351,0.915384615384615,0.934065934065934,0.928571428571429,1,0.727472527472527,0.989010989010989,0.765934065934066,0.945054945054945,,,
18,0.720578473210052,0.791370317686107,0.928781412991939,0.905168326220958,0.757515410146989,0.844001896633476,0.667045993361783,0.919155998103367,0.714556661925083,0.797534376481745,,,
6,0.8,0.905494505494505,0.908791208791209,0.989010989010989,0.975824175824176,0.989010989010989,0.758241758241758,0.958241758241758,0.759340659340659,0.615384615384615,,,
3,0.778571428571429,0.928571428571428,0.928571428571428,1,0.978571428571428,0.928571428571429,0.757142857142857,1,0.757142857142857,0.928571428571429,,,
8,0.711274509803922,0.765196078431372,0.823039215686275,0.686274509803922,0.989705882352941,0.985294117647059,0.743627450980392,0.820588235294118,0.747549019607843,0.602941176470588,,,
15,0.733709677419355,0.927983870967742,0.894354838709677,0.970967741935484,0.968306451612903,0.713709677419355,0.6775,0.912258064516129,0.762983870967742,0.839516129032258,,,
39,0.747755598831548,0.89952288218111,0.881455696202532,0.867624148003895,0.677663096397274,0.811781888997079,0.646460564751704,0.936811100292113,0.724449853943525,0.879990262901655,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
43,0.749876066195232,0.912670408981556,0.828756287818036,0.926077130567908,0.674790406065466,0.792994094918714,0.639866588904279,0.905755631697893,0.751636655245316,0.780454909965736,,,
7,0.781428571428571,0.829285714285714,0.794285714285714,0.978571428571428,0.995714285714286,0.742857142857143,0.797142857142857,0.734285714285714,0.816428571428572,0.607142857142857,,,
63,0.774789088863892,0.90213020247469,0.865367219722535,0.939398200224972,0.65986946944132,0.887783558305212,0.648911464191976,0.949800806149231,0.783132967754031,0.845390419947507,,,
43,0.758518626521834,0.910199023110009,0.845603995042648,0.887402493256543,0.666989866588904,0.774075964132099,0.64461616971641,0.913891521469709,0.734570241306408,0.804075235109718,,,
57,0.723980115205555,0.943408821904837,0.892375917304505,0.965690838791131,0.666490965043794,0.813335437544386,0.620820642310424,0.943781267261106,0.705930718851101,0.825518819537599,,,
57,0.72562771245956,0.934747889213288,0.918750098634893,0.962234672137615,0.664740787500986,0.760214629527342,0.619016807385781,0.943552434309161,0.70089481575002,0.867608301112601,,,
2,1,1,0.8,1,1,1,0.84,1,1,0.8,,,
20,0.792229965156795,0.922473867595819,0.791567944250871,0.92404181184669,0.682926829268293,0.88397212543554,0.641149825783972,0.92390243902439,0.802195121951219,0.739372822299652,,,
112,0.750199325747999,0.91428803202697,0.892198482932996,0.933716814159292,0.65605204382638,0.768954909397388,0.626928992836073,0.928538348082597,0.7483999157185,0.851399072903498,,,
68,0.745350682323072,0.953420016054661,0.909349972931096,0.954365560886366,0.662727052102974,0.739559803610432,0.606848432803778,0.943495995668975,0.707839714749753,0.88151287173073,,,
48,0.768128024405639,0.925081527456344,0.905783189564485,0.927282768777614,0.675436566379129,0.730696402272249,0.631061960866821,0.937478960656427,0.800831054071113,0.900878392594151,,,
1,1,1,1,1,1,1,1,1,1,1,,,
6,0.881318681318681,0.989010989010989,0.891208791208791,0.934065934065934,0.967032967032967,0.89010989010989,0.706593406593407,0.957142857142857,0.830769230769231,0.945054945054945,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
2,1,1,1,1,1,1,0.82,1,1,0.8,,,
2,1,1,1,1,1,1,0.84,1,1,0.8,,,
8,0.708823529411765,0.930882352941176,0.908333333333333,0.985294117647059,1,1,0.66421568627451,0.929411764705882,0.726960784313726,0.823529411764706,,,
1,1,1,1,1,1,1,1,1,1,1,,,
24,0.730530612244898,0.885571428571429,0.768530612244898,0.889387755102041,0.687326530612245,0.795102040816327,0.658040816326531,0.884959183673469,0.738918367346939,0.814285714285714,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
57,0.744920697545964,0.938776927325811,0.907777164049554,0.900228832951945,0.664264183697625,0.793655803677109,0.617104079539178,0.943864909650438,0.72237828454194,0.863678686972303,,,
57,0.75326126410479,0.951670480549199,0.899618085693995,0.97254004576659,0.657225597727452,0.77459165154265,0.603386727688787,0.943104237355007,0.727684052710487,0.888471553696836,,,
57,0.767934979878482,0.93723033220232,0.905065888108577,0.983381993213919,0.66689181724927,0.744622425629291,0.608670401641285,0.94215892053973,0.755737394460664,0.878355559062574,,,
